id,name,birth_year,birth_city,profession,bio_text,migration_status,migration_reasoning
12618,Менакер Яків  Леонтійович,1923.0,"м. Первомайськ Херсон. губ., нині Микол. обл.",письменник,"(20. 07. 1923, м. Первомайськ Херсон. губ., нині Микол. обл.) – письменник. 1929–40 мешкав з родиною у с. Котюжани (Мурованокуриловец. р-ну Вінн. обл.). Урятований від голод. смерті 1932–33 матір’ю, яка була...",non_migrated,Writer born in Mykolaiv region; career entirely in Ukraine.
12619,Мендрунь Василь-Богдан Романович,1946.0,смт Велика Березовиця Терноп. р-ну Терноп. обл.,поет,"(07. 04. 1946, смт Велика Березовиця Терноп. р-ну Терноп. обл.) – поет, церковний діяч УГКЦ. Член НСПУ (2002). Закін. Львів. муз. училище (1967), навч. у Львів. консерваторії (1969, відрах. за реліг....",non_migrated,Poet from Ternopil region; career in Ukraine as church figure and writer.
12620,Мензатюк Зірка Захаріївна,1954.0,с. Мамаївці Кіцман. р-ну Чернів. обл.,письменниця,"(21. 10. 1954, с. Мамаївці Кіцман. р-ну Чернів. обл.) – письменниця. Дружина С. Фіцича. Член НСПУ (1995). Літ. премія ім. Н. Забіли (2005). Закін. Львівський університет (1977). Відтоді працювала у ред. г. «Прапор...",non_migrated,Writer from Chernivtsi region; career at Lviv and Ukrainian institutions.
12626,Меотіс-Данченко Григорій  Іванович,1941.0,"с. Урзуф Першотравн., нині Мангуш. р-ну Донец. обл.",поет,"(14. 09. 1941, с. Урзуф Першотравн., нині Мангуш. р-ну Донец. обл.) – поет, художник. Член маріуп. літ. об’єдн. «Азов’я» (1969). Навч. у Літ. інституті в Москві. Працював у худож. майстернях м. Маріуполь...",non_migrated,Poet from Donetsk region; studied in Moscow (literary institute) then worked in Mariupol Ukraine.
12627,Мердак Сергій Іванович,1962.0,м. Бердичів Житомир. обл.,живописець,"(06. 01. 1962, м. Бердичів Житомир. обл.) – живописець. Син І. Мердака. Член НСХУ (2013). Закін. Терноп. технікум художників-декораторів (1984). Відтоді працював художником-оформлювачем Терноп. худож....",non_migrated,Painter from Berdychiv; career at Ternopil art institutions in Ukraine.
12629,Мережинська Ганна Юріївна,1955.0,Київ,літературознавець,"(29. 03. 1955, Київ) – літературознавець. Доктор філологічних наук (2002), професор (2005). Закін. Київський університет (1978), де й працює від 1980: від 2002 – завідувач кафедри історії рос. літ-ри, від 2005 –...",non_migrated,Literary scholar born in Kyiv; career at Kyiv University throughout.
12630,Мержієвська Наталія Юріївна,1977.0,Одеса,архітектор,"(23. 04. 1977, Одеса) – архітектор. Канд. архітектури (2013). Член-кореспондент Української академії архітектури (2024). Державна премія України у галузі архітектури (2012). Закін. Одес. академію...",non_migrated,Architect born in Odesa; career at Odesa institutions with national prizes.
12635,Меркович Йосип  Михайлович,1947.0,Одеса,режисер,"(12. 02. 1947, Одеса) – режисер, хореограф, театральний діяч. Заслужений діяч мистецтв України (2014). Закін. Одес. університет (1970), Вищу школу культури у Ленінграді (нині С.-Пе­тербург, 1984)....",non_migrated,Director and choreographer born in Odesa; studied in Leningrad then career in Ukraine.
12641,Месевря Ольга Іванівна,1954.0,с. Крутьки Чорнобаїв. р-ну Чер-кас. обл.,письменниця,"(22. 08. 1954, с. Крутьки Чорнобаїв. р-ну Чер-кас. обл.) – письменниця, літературознавець. Член НСПУ (2013). Закін. Черкас. університет (1977). Працювала вихователем (1979–87), викл. української мови та літ-ри...",non_migrated,Writer from Cherkasy region; career entirely in Ukraine.
12643,Месропян Анушаван Усікович,1967.0,"с. Ґоргайк Сісіан. р-ну, Вірменія",перекладач,"(06. 04. 1967, с. Ґоргайк Сісіан. р-ну, Вірменія) – перекладач, літературо­знавець, бібліограф. Член НСПУ (2013). Диплом Посольства України в Респ. Вірменія за перекладац. діяльність (2000)....",non_migrated,Translator born in Armenia; career as translator in Ukraine (Kyiv) and Armenia — based in Ukrainian scholarly sphere.
12650,Мещеряков Володимир Миколайович,1957.0,ст. Єреміївка Роздільнян. р-ну Одес. обл.,архітектор,"(07. 09. 1957, ст. Єреміївка Роздільнян. р-ну Одес. обл.) – архітектор. Державна премія України в галузі архітектури (2010). Канд. архітектури (1987). Член НСАУ (1983). Закін. Одес. інж.-буд. інститут (1979), де...",non_migrated,Architect from Odesa region; career at Odesa institutions with national prizes.
12652,Мещерякова Галина Семенівна,1938.0,"м. Поті, Грузія",графік,"(16. 03. 1938, м. Поті, Грузія) – графік, поетеса. Лауреатка 7-го Міжнар. фестивалю мистецтв «Очаків. ренесанс» (Микол. обл., 2016). Член НСХУ (2005), Конгресу літераторів України (2008). Закін. Одес. художнє...",non_migrated,Graphic artist born in Poti Georgia; career at Odesa and Ukrainian institutions.
12656,Мєшкова Людмила Іванівна,1938.0,с. Великі Сорочинці Миргород. р-ну Полтав. обл.,художниця-керамістка,"(21. 06. 1938, с. Великі Сорочинці Миргород. р-ну Полтав. обл.) – художниця-керамістка, графік. Народний художник УРСР (1987). Орден княгині Ольги 2-го  (2013) та 1-го (2025) ступенів. Член НСХУ (1979). Закін....",non_migrated,Ceramicist from Poltava region; career at Ukrainian art institutions with national honours.
12659,Мигаль Станіслав Павлович,1943.0,с. Хітці Гадяц. р-ну Полтав. обл.,архітектор,"(11. 09. 1943, с. Хітці Гадяц. р-ну Полтав. обл.) – архітектор, дизайнер меб­лів. Брат В. Мигаля. Канд. архітектури (1978). Член НСАУ (1972), Спілки ди­­зайнерів України (1998, від 2003 – голова Львів. відділ.)....",non_migrated,Architect from Poltava region; career at Lviv institutions in Ukraine.
12661,Мигулін Володимир Васильович,1892.0,Харків. губ.,громадсько-культурний діяч,"(26. 06. 1892, Харків. губ. – ?) – громадсько-культурний діяч. Закін. Харків. духовну семінарію, Харків. університет, Тифліс. школу прапорщиків (нині Тбілісі, 1916). Учас­ник 1-ї світової вій­ни. 1919 –...",unknown,Cultural figure born 1892 in Kharkiv region; active in 1919 era with incomplete biography and unknown fate.
12665,Мизгіна Валентина Василівна,1948.0,"м. Саки, нині АР Крим",мистецтвознавець,"(21. 03. 1948, м. Саки, нині АР Крим) – мистецтвознавець, музейна діячка. Член НСХУ (1984), Нац. комісії з питань повернення в Україну культур. цінностей при КМ України (1993–96). Заслужений працівник...",non_migrated,Art scholar born in Crimea; career at Ukrainian museum and art institutions.
12669,Микита Любов Борисівна,1957.0,"м. Удінськ Іркут. обл., РФ",живописець,"(07. 09. 1957, м. Удінськ Іркут. обл., РФ) – живописець. Член НСХУ (2000). Закін. Респ. середню художню школу ім. Т. Шевченка у Києві (1975; викл. С. Бондаренко), Моск. нар. університет (1989; викл. М. Ротанов)....",non_migrated,Painter born in Irkutsk Russia; studied in Kyiv and worked in Ukraine throughout adult career.
12675,Микитенко Олексій Васильович,1946.0,с. Бутівці Хорол. р-ну Полтав. обл.,прозаїк,"(12. 03. 1946, с. Бутівці Хорол. р-ну Полтав. обл.) – прозаїк, публіцист. Член НСПУ (1983). Закін. Харків. політех. інститут (1971). Працював інж., н. с. у н.-д. установах Харкова, Хорол. рай. об’єдн....",non_migrated,Prose writer from Poltava region; career at Kharkiv and Ukrainian institutions.
12676,Микитенко Ольга Леонтіївна,1974.0,Житомир,співачка (сопрано),"(24. 06. 1974, Житомир) – співачка (сопрано). Заслужений артист України (1999). Лауреатка міжнар. конкурсів вокалістів: ім. Ф. Віньяса (м. Барселона, Іспанія, 2-а премія), ім. М. Каллас (Афіни, Ґран-Прі;...",non_migrated,Singer (soprano) born in Zhytomyr; career at international competitions but based in Ukraine.
12677,Микитенко Юрій Олегович,1962.0,Київ,літературознавець,"(29. 08. 1962, Київ) – літературознавець, журналіст, перекладач, видавець, поет. Син Олега, брат Євгена, онук Івана Микитенків. Канд. фiлол. н. (1988). Закiн. Київ. університет (1984). Працював н. с. Iн-ту...",non_migrated,Literary scholar born in Kyiv; career at Kyiv University and Ukrainian institutions.
12679,Микитенко Володимир Борисович,1970.0,Київ,скульптор,"(30. 05. 1970, Київ) – скульптор. Син Б. Микитенка. Член НСХУ (1996). Закін. Укр. АМ (Київ, 1994; викл. М. Вронський, І. Макогон, В. Сухенко, В. Чепелик). На творчій роботі. Учасник худож. виставок від 1991. Персон....",non_migrated,Sculptor born in Kyiv; career entirely in Ukraine.
12681,Микитич Левко Михайлович,1966.0,с. Нагуєвичі Дрогоб. р-ну Львів. обл.,живописець,"(20. 10. 1966, с. Нагуєвичі Дрогоб. р-ну Львів. обл.) – живописець. Член НСХУ (2010). Закін. відділ худож. офор­млення Львів. училища приклад. мистецтва (1987; викл. О. Роюк-Багринівська), відділ мистецтва,...",non_migrated,Painter from Lviv region; career entirely in Ukraine.
12682,Микитка Артур Володимирович,1946.0,м. Стрий Львів. обл.,скрипаль,"(24. 02. 1946, м. Стрий Львів. обл.) – скрипаль, педагог. Батько Жанни та Володимира Микиток. Професор (2004). Народний артист України (2006). Орден «За заслуги» 3-го ступеня (2011). Премія ім. С. Людкевича (2001)....",non_migrated,Violinist from Stryi Lviv region; career at Lviv Conservatory and Ukrainian institutions.
12683,Микитка Жанна Артурівна,1970.0,Львів,піаністка,"(27. 02. 1970, Львів) – піаністка, педагог. Дочка Артура, сестра Володимира Микиток. Лауреатка міжнар. конкурсів: ім. М. Лисенка (Київ, 1992), ім. Й.-С. Баха (м. Ляйпциґ, Німеччина, 1996), 3-го Респ. конкурсу...",non_migrated,Pianist born in Lviv; career at Lviv Conservatory and Ukrainian institutions.
12684,Микитка Тарас Остапович,1939.0,м. Стрий Львів. обл.,диригент,"(20. 03. 1939, м. Стрий Львів. обл.) – диригент, педагог. Професор (1995). Народний артист УРСР (1990). Закін. Львів. консерваторію (1963; кл. М. Антківа, М. Колесси). Відтоді розпочав творчу діяльність у Львів....",non_migrated,Conductor from Stryi Lviv region; career at Lviv Philharmonic and Ukrainian institutions.
12687,Микитюк Іван Васильович,1948.0,"с. Задубрівці Снятин. р-ну Стані­слав., нині Івано-Фр. обл.",скульптор,"(05. 07. 1948, с. Задубрівці Снятин. р-ну Стані­слав., нині Івано-Фр. обл.) – скульптор. Заслужений діяч мистецтв України (2001). Професор (2002). Член НСХУ (1988). Премія Міжнар. бієнале «Імпреза»...",non_migrated,Sculptor from Ivano-Frankivsk region; career at Ukrainian art institutions with national honours.
12693,Миколаєнко Алла Юріївна,1990.0,м. Конотоп Сум. обл.,поетеса,"(17. 12. 1990, м. Конотоп Сум. обл.) – поетеса. Член НСПУ (2014). Канд. н. із соц. комунікацій (2015). Міжнар. укр.-нім. літ. премія ім. О. Гончара (2016; за добірку поезій «Затемнення води»), премія видавництва...",non_migrated,Poet from Sumy region; career and publications entirely in Ukraine.
12698,Миколайчук Андрій Михайлович,1959.0,м. Умань Черкас. обл.,естрадний співак,"(06. 12. 1959, м. Умань Черкас. обл.) – естрадний співак. Лауреат фестивалю «Червона рута» (Чернівці, 1989, 2-а премія в категорії поп-музика). Закін. Дрогоб. пед. інститут (Львів. обл., 1995). У 1989–2000-х рр....",non_migrated,Pop singer from Cherkasy region; career in Ukraine in 1989-2000s.
12705,Микулич Олесь Степанович,1911.0,"м. Харбін, Маньчжурія, нині Китай",український громадсько-культурний діяч на Далекому Сході,"(13. 06. 1911, м. Харбін, Маньчжурія, нині Китай – ?) – український громадсько-культурний діяч на Далекому Сході. Чоловік В. Микулич-Мілько. Закін. гімназію (1928) та комерц.-бухгалтер. курси (1935) у...",migrated,Ukrainian cultural figure born in Harbin Manchuria China; lived and worked in Far East diaspora outside Soviet sphere.
12706,Микулич-Мілько Варвара Андріївна,1913.0,"м. Харбін, Маньчжурія, нині Китай",українська громадсько-культурна діячка на Далекому Сході,"(19. 05. 1913, м. Харбін, Маньчжурія, нині Китай – ?) – українська громадсько-культурна діячка на Далекому Сході. Сестра М. Мілька, дружина О. Микулича. Вивчала машинопис та англ. мову в Харбін....",migrated,Ukrainian cultural figure born in Harbin Manchuria China; active in Ukrainian diaspora community in the Far East outside Soviet sphere.
12707,Микульський  Аркадій Миколайович,1938.0,м. Боярка Києво-Святошин. р-ну Київ. обл.,режисер,"(31. 07. 1938, м. Боярка Києво-Святошин. р-ну Київ. обл.) – режисер. Член НСКінУ (1975). Національна премія України імені Т. Шевченка (2002). Закін. Київ. інститут театр. мистецтва (1967; викл. В. Івченко)....",non_migrated,Director born in Boyarka Kyiv region; career at Kyiv film institutions with Shevchenko Prize.
12709,Микуляк Олександр Васильович,1956.0,с. Масівці Хмельн. р-ну Хмельн. обл.,архітектор,"(25. 06. 1956, с. Масівці Хмельн. р-ну Хмельн. обл.) – архітектор. Член-кореспондент Укр. академії архітектури (2002). Державна премія України у галузі архітектури (2002). Член НСАУ. Закін. Київ. інж.-буд....",non_migrated,Architect from Khmelnytskyi region; career at Kyiv and Ukrainian institutions.
12712,Миленко Ігор Якович,1960.0,Запоріжжя,режисер,"(13. 12. 1960, Запоріжжя) – режисер, композитор. Перший приз Міжнар. фестивалю короткометраж. фільмів у Братиславі (1992, за фільм «Похмурий ранок»). Закін. Київ. інститут культури (1982). На творчій...",non_migrated,Director born in Zaporizhzhia; career at Ukrainian film and theatre institutions.
12713,Миленька Любов Павлівна,1952.0,Запоріжжя,живописець,"(29. 04. 1952, Запоріжжя) – живописець, поетеса. Навч. у запоріз. образотвор. студії (1973–76; кер. Ф. Шевченко), Одес. худож. училищі (1976–80; викл. В. Криштопенко), Укр. полігр. інституті у Львові (1982–85;...",non_migrated,Painter born in Zaporizhzhia; studied in Odesa and Lviv then career in Ukraine.
12717,Милокумов Сергій Олександрович,1961.0,Черкаси,графік,"(06. 01. 1961, Черкаси) – графік, живописець. Заслужений художник України (2002). Член НСХУ (1988), Спілки дизайнерів України (1989). Закін. Харків. худож.-пром. інститут (1983; викл. М. Шапошников). Відтоді...",non_migrated,Graphic artist born in Cherkasy; career at Cherkasy and Ukrainian institutions.
12719,Милославський Юрій Георгійович,1948.0,Харків,письменник,"(30. 09. 1948, Харків) – письменник, історик літератури, журналіст. Закін. Харків. університет, тут відвідував літ. студію Б. Чичибабіна. Від 1973 – на еміграції, живе у Нью-Йорку (США). Був кор. радіо...",migrated,Writer born in Kharkiv; emigrated from 1973 and has lived in New York USA since then.
12720,Мильна Олена Іванівна,1945.0,Херсон,співачка (колоратурне мецо-сопрано),"(07. 05. 1945, Херсон) – співачка (колоратурне мецо-сопрано). Заслужений артист України (1995). Закін. Київську консерваторію (1975; кл. Л. Руденко). Працювала в Таджиц. ім. С. Айни (Душанбе, 1975–78) і...",non_migrated,Singer born in Kherson; worked in Tajikistan opera 1975-78 (short-term career placement) then career in Ukraine.
12723,Мирвода Ніна Миколаїівна,1969.0,с. Товкачівка Прилуц. р-ну Черніг. обл.,співачка (сопрано),"(23. 01. 1969, с. Товкачівка Прилуц. р-ну Черніг. обл.) – співачка (сопрано). Заслужений артист України (2006). Лауреатка Всеукр. конкурсу пісні «Рідна мати моя» (м. Обухів, 2006), радіофестивалів...",non_migrated,Singer (soprano) from Chernihiv region; career at Ukrainian institutions.
12724,Миргородський Андрій Сергійович,1961.0,Київ,архітектор,"(26. 10. 1961, Київ) – архітектор. Син С. Миргородського. Член-кореспондент Укр. академії архітектури (2012). Заслужений архітектор України (2009). Член НСАУ (1987). Закін. Київ. інж.-буд. інститут...",non_migrated,Architect born in Kyiv; career at Kyiv institutions throughout.
12726,Миргородський Сергій Миколайович,1935.0,"м. Дніпродзержинськ, нині Кам’янське Дніпроп. обл.",архітектор,"(04. 06. 1935, м. Дніпродзержинськ, нині Кам’янське Дніпроп. обл.) – архітектор. Батько А. Миргородського. Дійсний член Української академії архітектури (2012). Член НСАУ (1964). Закін. Моск....",non_migrated,Architect from Dnipro region; trained in Moscow then career at Ukrainian institutions.
12727,Мирецький Давид Борисович,1939.0,Київ,живописець,"(18. 05. 1939, Київ) – живописець, графік. Закін. Київський художній інститут (1969; викл. О. Басанець). Заарешт. органами КДБ 1973 у Москві за проведення несанкціонов. андеґраунд. персон. виставки на...",unknown,Painter born in Kyiv; arrested by KGB in 1973 for underground exhibition — biography truncated and subsequent fate unclear.
12729,Мирко Ірина Василівна,1971.0,смт Красноїльськ Сторожинец. р-ну Чернів. обл.,художниця декоративного розпису,"(16. 05. 1971, смт Красноїльськ Сторожинец. р-ну Чернів. обл.) – художниця декоративного розпису. Заслужений майстер народної творчості України (2019). Навч. в Опішнян. філії Решетилів. ПТУ № 28...",non_migrated,Decorative artist from Chernivtsi region; career in Ukraine.
12730,Миркотан Володимир Андрійович,1937.0,"с. Іскрене, нині Шполян. р-ну Черкас. обл.",співак (тенор),"(20. 01. 1937, с. Іскрене, нині Шполян. р-ну Черкас. обл.) – співак (тенор), педагог. Чоловік С. Криворучко. Заслужений діяч мистецтв України (1997). Закін. Київську консерваторію (1965; кл. М. Єгоричевої)....",non_migrated,Singer (tenor) from Cherkasy region; career at Kyiv Conservatory and Ukrainian institutions.
12735,Мироненко Віктор Павлович,1953.0,с. Ков’яги Валків. р-ну Харків. обл.,архітектор,"(30. 01. 1953, с. Ков’яги Валків. р-ну Харків. обл.) – архітектор. Доктор архітектури (2000), професор (2004), член-кореспондент Укр. академії архітектури (2004). Закін. Харків. інж.-буд. інститут (1980), де...",non_migrated,Architect from Kharkiv region; career at Kharkiv institutions with national honours.
12737,Мироненко Ірина Дмитрівна,1960.0,смт Нова Водолага Харків. обл.,поетеса,"(27. 09.1960, смт Нова Водолага Харків. обл.) – поетеса, журналістка. Член НСПУ (1985), НСЖУ (1997). Літ. премії ім. О. Зубарева (1985), ім. В. Мисика (1995). Закін. Харків. університет (1983). Працювала у пресі, Літ....",non_migrated,Poet from Kharkiv region; career at Kharkiv and Ukrainian institutions.
12738,Мироненко Людмила Андріївна,1943.0,"Дніпропетровськ, нині Дніпро",літературознавець,"(24. 02. 1943, Дніпропетровськ, нині Дніпро) – літературознавець. Доктор філологічних наук (1999), професор (2002). Закін. Дніпроп. університет (1964), де з перервою й працює (нині Дніпров. університет):...",non_migrated,Literary scholar from Dnipro; career at Dnipro University throughout.
12741,Мироненко Микола Терентійович,1946.0,м. Бердянськ Запоріз. обл.,художник-монументаліст,"(09. 03. 1946, м. Бердянськ Запоріз. обл.) – художник-монументаліст, живописець. Член НСХУ (1977). Закін. Дніпроп. художнє училище (нині Дніпро, 1967; викл. О. Куко, Г. Чернявський), Ленінгр. вище худож.-пром....",non_migrated,Monumental artist from Zaporizhzhia region; trained in Leningrad then career in Ukraine.
12742,Мироненко Надія Григорівна,1969.0,"м. Тула, РФ",живописець,"(29. 01. 1969, м. Тула, РФ) – живописець, графік, Канд. мистецтвознавства (2013). Член НСХУ (2000). Закін. Харків. худож.-пром. інститут (1994; викл. В. Ганоцький, В. Ковтун, Н. Трегуб). Працює від 2009 у Харків....",non_migrated,Painter born in Tula Russia; trained in Kharkiv and career at Kharkiv institutions in Ukraine.
12743,Мироненко Наталія Василівна,1951.0,Харків,графік,"(25. 04. 1951, Харків) – графік. Заслужений художник України (1996). Член НСХУ (1984). Закін. Харків. худож.-пром. інститут (1975; викл. Є. Биков, Б. Косарев, О. Хмельницький). На творчій роботі. Учасниця всеукр.,...",non_migrated,Graphic artist born in Kharkiv; career entirely at Kharkiv institutions.
12744,Мироненко Петро Павлович,1946.0,"с. Ленінівка, нині Сахнівка Менського р-ну Черніг. обл.",живописець,"(13. 07. 1946, с. Ленінівка, нині Сахнівка Менського р-ну Черніг. обл.) – живописець, графік. Член НСХУ (1982). Закін. Одес. театр. худож.-тех. училище (1974; викл. Т. Козлова, О. Пилявський). Відтоді працював...",non_migrated,Painter from Chernihiv region; trained in Odesa then career in Ukraine.
12748,Миронов Петро Григорович,1956.0,Київ,актор,"(20. 06. 1956, Київ) – актор. Заслужений артист РФ (2004). Закін. Моск. інститут театр. мистецтва (1978). Працював у Калінін. театрі (нині м. Твер, РФ, 1978–84), Київ. театрі поезії (1984–94). Від 1998 – у Київ. театрі...",non_migrated,Actor born in Kyiv; worked in Kalinin/Tver Russia 1978-84 then returned to Kyiv theatre career in Ukraine.
12750,Миронова Анна Анатоліївна,1977.0,Київ,графік,"(03. 01. 1977, Київ) – графік, живописець. Член Спілки дизайнерів України (2007), НСХУ (2008). Лауреатка Всеукр. трієнале графіки (Київ, 2015). Премія ім. О. Данченка (2017). Закін. Нац. академію образотвор....",non_migrated,Graphic artist born in Kyiv; career at Kyiv art institutions throughout.
12752,Мирончик Петро Вікторович,1957.0,Харків,живописець,"(13. 11. 1957, Харків) – живописець, графік. Член НСХУ (1994). Закін. Харків. художнє училище (1978; викл. П. Шигимага) і худож.-пром. інститут (1983; викл. Є. Жердзицький, Б. Косарев). Працював у Бюро естетики...",non_migrated,Painter born in Kharkiv; career at Kharkiv institutions throughout.
12755,Миронюк Микола Мирославович,1958.0,с. Бедриківці Заліщиц. р-ну Терноп. обл.,співак (тенор),"(20. 09. 1958, с. Бедриківці Заліщиц. р-ну Терноп. обл.) – співак (тенор). Засл. aрт. України (2017). Закін. Київ. інститут культури (1986; кл. Н. На­рожної, Н. Кривової). 1978–82 – соліст самодіял. нар. ансамблю...",non_migrated,Singer (tenor) from Ternopil region; career at Ukrainian opera institutions.
12758,Мисак Юрій Орестович,1971.0,"с. Переволочна Буського, нині Золочівського р-ну Львівської обл.",актор,"(30. 06. 1971, с. Переволочна Буського, нині Золочівського р-ну Львівської обл.) — актор, режисер. Заслужений діяч мистецтв України (2021). Після закінчення театральної студії при Львівському...",non_migrated,Actor from Lviv region; career at Lviv theatre institutions.
12760,Миски-Оглу Володимир Миколайович,1948.0,"м. Жданов Сталін. обл., нині Маріуполь Донец. обл.",живописець,"(18. 10. 1948, м. Жданов Сталін. обл., нині Маріуполь Донец. обл.) – живописець. Член ТО «Маріуполь–87». Навч. у худож. студії Будинку культури заводу «Азовсталь» (Маріуполь, 1970-і рр.; кер. Я....",non_migrated,Painter from Mariupol Donetsk region; career in Mariupol Ukraine.
12761,Мисковець Андрій Васильович,1982.0,Луцьк,графік,"(23. 12. 1982, Луцьк) – графік. Син Т. Мисковець. Член НСХУ (2010). Закін. Нац. академію образотвор. мистецтва і архітектури (Київ, 2008; майстерня М. Компанця). На творчій роботі. Основні галузі –...",non_migrated,Graphic artist born in Lutsk; career at Kyiv and Ukrainian institutions.
12762,Миськів Ярослав Михайлович,1953.0,с. Коропець Монастирис. р-ну Терноп. обл.,графік,"(15. 05. 1953, с. Коропець Монастирис. р-ну Терноп. обл.) – графік. Заслужений художник України (2011). Член НСХУ (1987). Закін. Львів. інститут прикладного та декоративного мистецтва (1977; викл. Б....",non_migrated,Graphic artist from Ternopil region; career at Ukrainian art institutions.
12764,Мисько Людмила Василівна,1971.0,Київ,скульпторка,"(14. 01. 1971, Київ) – скульпторка. Дружина Ю. Миська. Член НСХУ (2005). 1-і премії в номінаціях «Скульптура» (1999) та «Фотографія» (2005) мист. акції «АнтиСНІД» (Львів), молодіж. симпозіуму зі скульптури (м....",non_migrated,Sculptor born in Kyiv; career at Lviv and Ukrainian institutions.
12765,Мисько Орест Еммануїлович,1950.0,Львів,скульптор,"(12. 04. 1950, Львів) – скульптор. Син Еммануїла, брат Юрія Миськів. Член СХ Латвії (1990-і рр.). Закін. Львів. інститут прикладного та декоративного мистецтва (1972; викл. І. Крислач, М. Курилич, Л. Медвідь,...",non_migrated,Sculptor born in Lviv; member of Latvia Artists Union in 1990s but primary career in Ukraine — likely temporary residency.
12766,Мисько Юрій Еммануїлович,1955.0,Львів,скульптор,"(03. 07. 1955, Львів) – скульптор. Син Еммануїла, брат Ореста, чоловік Людмили, батько Яреми Миськів. Член НСХУ (1989). 1-а премія в номінації «Скульптура» мист. акції «АнтиСНІД» (Львів, 1998). Закін. Львів....",non_migrated,Sculptor born in Lviv; career at Lviv institutions throughout.
12767,Мисько Ярема Юрійович,1976.0,Львів,скульптор,"(02. 01. 1976, Львів) – скульптор. Син Юрія, онук Еммануїла Миськів. Член НСХУ (2003). Закін. Львів. АМ (2001; викл. Й. Дядюх, О. Пилєв). На творчій роботі. Основні галузі – монум. і станк. скульптура. Учасник...",non_migrated,Sculptor born in Lviv; career at Lviv institutions throughout.
12770,Митрик Марія Іванівна,1952.0,с. Дунковиця Іршав. р-ну Закарп. обл.,живописець,"(01. 05. 1952, с. Дунковиця Іршав. р-ну Закарп. обл.) – живописець. Дружина М. Мит­рика. Член НСХУ (2002). Закін. Ужгород. училище приклад. мистецтва (1974; викл. В.-Й. Берец, Ш. Петкі). Відтоді працює в...",non_migrated,Painter from Zakarpattia region; career in Uzhhorod Ukraine throughout.
12775,Митрофанов Сергій Олександрович,1961.0,м. Володимир-Волинський Волин. обл.,скрипаль,"(19. 12. 1961, м. Володимир-Волинський Волин. обл.) – скрипаль. Заслужений артист України (2004). Закін. Київську консерваторію (1985). Відтоді – соліст Ансамблю пісні і танцю ЗС України (Київ). Брав...",non_migrated,Violinist from Volyn region; career at Ukrainian military ensemble in Kyiv.
12782,Михайлевич Валентина Вікторівна,1948.0,Київ,скульпторка,"(11. 09. 1948, Київ) – скульпторка. Заслужений художник України (2002). Член НСХУ (1977). Закін. Київський художній інститут (1972; викл. В. Бородай, І. Макогон, О. Яблонська). Відтоді працювала скульптором...",non_migrated,Sculptor born in Kyiv; career at Kyiv art institutions throughout.
12784,Михайленко Лідія Андріївна,1948.0,Черкаси,співачка (мецо-сопрано),"(20. 08. 1948, Черкаси) – співачка (мецо-сопрано), педагог. Народний артист України (2001). Закін. Київську консерваторію (1973; кл. А. Поляруш). Відтоді – солістка Ансамблю пісні і танцю Київ. військ....",non_migrated,Singer (mezzo-soprano) born in Cherkasy; career at Kyiv military ensemble and Ukrainian institutions.
12786,Михайленко Станіслав Валерійович,1968.0,"м. Дніпродзержинськ, нині Кам’янське Дніпроп. обл.",актор,"(05. 10. 1968, м. Дніпродзержинськ, нині Кам’янське Дніпроп. обл.) – актор. Заслужений артист України (2017). Закін. Одес. університет (1992) та Харків. університет мистецтв (2006). Від 1995 працює в Одес....",non_migrated,Actor from Dnipro region; career at Odesa theatres in Ukraine.
12788,Михайленко Валентина Микитівна,1953.0,смт Короп Черніг. обл.,письменниця,"(13. 07. 1953, смт Короп Черніг. обл.) – письменниця, краєзнавець. Член НСПУ (2014), НСЖУ (2001). Обл. літ. премія ім. Л. Глібова (2014), дипломантка Всеукр. літ. конкурсу «Коронація слова – 2006» (за роман «На...",non_migrated,Writer from Chernihiv region; career and publications entirely in Ukraine.
12790,Михайлик Юрій Миколайович,1939.0,"ст. Ушумун, нині смт Амур. обл., РФ",письменник,"(19. 11. 1939, ст. Ушумун, нині смт Амур. обл., РФ) – письменник. Член СП СРСР (1975). Закін. Одес. університет (1961). Працював в одес. ЗМІ. Вірші друкував у ж. «Новый мир», «Юность», «Звезда», «Огонек»,...",non_migrated,Writer born in Amur region Russia; worked in Odesa Ukrainian media throughout career.
12791,Михайлицька Надія Юріївна,1975.0,Київ,графік,"(10. 02. 1975, Київ) – графік. Дочка Ю. Ларіонова, дружина О. Михайлицького. 2-а премія конкурсу графіки ім. Г. Якутовича (2006), премія ім. М. Дерегуса (2007). Член НСХУ (2006). Закін. Нац. академію образотвор....",non_migrated,Graphic artist born in Kyiv; career at Kyiv institutions throughout.
12792,Михайлицький Олександр Анатолійович,1973.0,"смт Батагай, Якутія, РФ",скульптор,"(15. 05. 1973, смт Батагай, Якутія, РФ) – скульптор. Чоловік Н. Михайлицької. Лауреат Міжнар. арт-фестивалю (Київ, 1998). Мист. премія ім. С. Шишка «Київ» (2004), 3-я премія Всеукр. трієнале скульптури (2014)....",non_migrated,Sculptor born in Yakutia Russia; career at Kyiv institutions in Ukraine.
